id,sat_path,map_path
2135,data/SATELLITE/all_data_npy/sat/2135.npy,data/SATELLITE/all_data_npy/map/2135.npy
2136,data/SATELLITE/all_data_npy/sat/2136.npy,data/SATELLITE/all_data_npy/map/2136.npy
2137,data/SATELLITE/all_data_npy/sat/2137.npy,data/SATELLITE/all_data_npy/map/2137.npy
2138,data/SATELLITE/all_data_npy/sat/2138.npy,data/SATELLITE/all_data_npy/map/2138.npy
2139,data/SATELLITE/all_data_npy/sat/2139.npy,data/SATELLITE/all_data_npy/map/2139.npy
2140,data/SATELLITE/all_data_npy/sat/2140.npy,data/SATELLITE/all_data_npy/map/2140.npy
2141,data/SATELLITE/all_data_npy/sat/2141.npy,data/SATELLITE/all_data_npy/map/2141.npy
2142,data/SATELLITE/all_data_npy/sat/2142.npy,data/SATELLITE/all_data_npy/map/2142.npy
2143,data/SATELLITE/all_data_npy/sat/2143.npy,data/SATELLITE/all_data_npy/map/2143.npy
2144,data/SATELLITE/all_data_npy/sat/2144.npy,data/SATELLITE/all_data_npy/map/2144.npy
2145,data/SATELLITE/all_data_npy/sat/2145.npy,data/SATELLITE/all_data_npy/map/2145.npy
2146,data/SATELLITE/all_data_npy/sat/2146.npy,data/SATELLITE/all_data_npy/map/2146.npy
2147,data/SATELLITE/all_data_npy/sat/2147.npy,data/SATELLITE/all_data_npy/map/2147.npy
2148,data/SATELLITE/all_data_npy/sat/2148.npy,data/SATELLITE/all_data_npy/map/2148.npy
2149,data/SATELLITE/all_data_npy/sat/2149.npy,data/SATELLITE/all_data_npy/map/2149.npy
2150,data/SATELLITE/all_data_npy/sat/2150.npy,data/SATELLITE/all_data_npy/map/2150.npy
2151,data/SATELLITE/all_data_npy/sat/2151.npy,data/SATELLITE/all_data_npy/map/2151.npy
2152,data/SATELLITE/all_data_npy/sat/2152.npy,data/SATELLITE/all_data_npy/map/2152.npy
2153,data/SATELLITE/all_data_npy/sat/2153.npy,data/SATELLITE/all_data_npy/map/2153.npy
2154,data/SATELLITE/all_data_npy/sat/2154.npy,data/SATELLITE/all_data_npy/map/2154.npy
2155,data/SATELLITE/all_data_npy/sat/2155.npy,data/SATELLITE/all_data_npy/map/2155.npy
2156,data/SATELLITE/all_data_npy/sat/2156.npy,data/SATELLITE/all_data_npy/map/2156.npy
2157,data/SATELLITE/all_data_npy/sat/2157.npy,data/SATELLITE/all_data_npy/map/2157.npy
2158,data/SATELLITE/all_data_npy/sat/2158.npy,data/SATELLITE/all_data_npy/map/2158.npy
2159,data/SATELLITE/all_data_npy/sat/2159.npy,data/SATELLITE/all_data_npy/map/2159.npy
2160,data/SATELLITE/all_data_npy/sat/2160.npy,data/SATELLITE/all_data_npy/map/2160.npy
2161,data/SATELLITE/all_data_npy/sat/2161.npy,data/SATELLITE/all_data_npy/map/2161.npy
2162,data/SATELLITE/all_data_npy/sat/2162.npy,data/SATELLITE/all_data_npy/map/2162.npy
2163,data/SATELLITE/all_data_npy/sat/2163.npy,data/SATELLITE/all_data_npy/map/2163.npy
2164,data/SATELLITE/all_data_npy/sat/2164.npy,data/SATELLITE/all_data_npy/map/2164.npy
2165,data/SATELLITE/all_data_npy/sat/2165.npy,data/SATELLITE/all_data_npy/map/2165.npy
2166,data/SATELLITE/all_data_npy/sat/2166.npy,data/SATELLITE/all_data_npy/map/2166.npy
2167,data/SATELLITE/all_data_npy/sat/2167.npy,data/SATELLITE/all_data_npy/map/2167.npy
2168,data/SATELLITE/all_data_npy/sat/2168.npy,data/SATELLITE/all_data_npy/map/2168.npy
2169,data/SATELLITE/all_data_npy/sat/2169.npy,data/SATELLITE/all_data_npy/map/2169.npy
2170,data/SATELLITE/all_data_npy/sat/2170.npy,data/SATELLITE/all_data_npy/map/2170.npy
2171,data/SATELLITE/all_data_npy/sat/2171.npy,data/SATELLITE/all_data_npy/map/2171.npy
2172,data/SATELLITE/all_data_npy/sat/2172.npy,data/SATELLITE/all_data_npy/map/2172.npy
2173,data/SATELLITE/all_data_npy/sat/2173.npy,data/SATELLITE/all_data_npy/map/2173.npy
2174,data/SATELLITE/all_data_npy/sat/2174.npy,data/SATELLITE/all_data_npy/map/2174.npy
2175,data/SATELLITE/all_data_npy/sat/2175.npy,data/SATELLITE/all_data_npy/map/2175.npy
2176,data/SATELLITE/all_data_npy/sat/2176.npy,data/SATELLITE/all_data_npy/map/2176.npy
2177,data/SATELLITE/all_data_npy/sat/2177.npy,data/SATELLITE/all_data_npy/map/2177.npy
2178,data/SATELLITE/all_data_npy/sat/2178.npy,data/SATELLITE/all_data_npy/map/2178.npy
2179,data/SATELLITE/all_data_npy/sat/2179.npy,data/SATELLITE/all_data_npy/map/2179.npy
2180,data/SATELLITE/all_data_npy/sat/2180.npy,data/SATELLITE/all_data_npy/map/2180.npy
2181,data/SATELLITE/all_data_npy/sat/2181.npy,data/SATELLITE/all_data_npy/map/2181.npy
2182,data/SATELLITE/all_data_npy/sat/2182.npy,data/SATELLITE/all_data_npy/map/2182.npy
2183,data/SATELLITE/all_data_npy/sat/2183.npy,data/SATELLITE/all_data_npy/map/2183.npy
2184,data/SATELLITE/all_data_npy/sat/2184.npy,data/SATELLITE/all_data_npy/map/2184.npy
2185,data/SATELLITE/all_data_npy/sat/2185.npy,data/SATELLITE/all_data_npy/map/2185.npy
2186,data/SATELLITE/all_data_npy/sat/2186.npy,data/SATELLITE/all_data_npy/map/2186.npy
2187,data/SATELLITE/all_data_npy/sat/2187.npy,data/SATELLITE/all_data_npy/map/2187.npy
2188,data/SATELLITE/all_data_npy/sat/2188.npy,data/SATELLITE/all_data_npy/map/2188.npy
2189,data/SATELLITE/all_data_npy/sat/2189.npy,data/SATELLITE/all_data_npy/map/2189.npy
2190,data/SATELLITE/all_data_npy/sat/2190.npy,data/SATELLITE/all_data_npy/map/2190.npy
2191,data/SATELLITE/all_data_npy/sat/2191.npy,data/SATELLITE/all_data_npy/map/2191.npy
2192,data/SATELLITE/all_data_npy/sat/2192.npy,data/SATELLITE/all_data_npy/map/2192.npy
2193,data/SATELLITE/all_data_npy/sat/2193.npy,data/SATELLITE/all_data_npy/map/2193.npy
2194,data/SATELLITE/all_data_npy/sat/2194.npy,data/SATELLITE/all_data_npy/map/2194.npy
2195,data/SATELLITE/all_data_npy/sat/2195.npy,data/SATELLITE/all_data_npy/map/2195.npy
2196,data/SATELLITE/all_data_npy/sat/2196.npy,data/SATELLITE/all_data_npy/map/2196.npy
2197,data/SATELLITE/all_data_npy/sat/2197.npy,data/SATELLITE/all_data_npy/map/2197.npy
2198,data/SATELLITE/all_data_npy/sat/2198.npy,data/SATELLITE/all_data_npy/map/2198.npy
2199,data/SATELLITE/all_data_npy/sat/2199.npy,data/SATELLITE/all_data_npy/map/2199.npy
2200,data/SATELLITE/all_data_npy/sat/2200.npy,data/SATELLITE/all_data_npy/map/2200.npy
2201,data/SATELLITE/all_data_npy/sat/2201.npy,data/SATELLITE/all_data_npy/map/2201.npy
2202,data/SATELLITE/all_data_npy/sat/2202.npy,data/SATELLITE/all_data_npy/map/2202.npy
2203,data/SATELLITE/all_data_npy/sat/2203.npy,data/SATELLITE/all_data_npy/map/2203.npy
2204,data/SATELLITE/all_data_npy/sat/2204.npy,data/SATELLITE/all_data_npy/map/2204.npy
2205,data/SATELLITE/all_data_npy/sat/2205.npy,data/SATELLITE/all_data_npy/map/2205.npy
2206,data/SATELLITE/all_data_npy/sat/2206.npy,data/SATELLITE/all_data_npy/map/2206.npy
2207,data/SATELLITE/all_data_npy/sat/2207.npy,data/SATELLITE/all_data_npy/map/2207.npy
2208,data/SATELLITE/all_data_npy/sat/2208.npy,data/SATELLITE/all_data_npy/map/2208.npy
2209,data/SATELLITE/all_data_npy/sat/2209.npy,data/SATELLITE/all_data_npy/map/2209.npy
2210,data/SATELLITE/all_data_npy/sat/2210.npy,data/SATELLITE/all_data_npy/map/2210.npy
2211,data/SATELLITE/all_data_npy/sat/2211.npy,data/SATELLITE/all_data_npy/map/2211.npy
2212,data/SATELLITE/all_data_npy/sat/2212.npy,data/SATELLITE/all_data_npy/map/2212.npy
2213,data/SATELLITE/all_data_npy/sat/2213.npy,data/SATELLITE/all_data_npy/map/2213.npy
2214,data/SATELLITE/all_data_npy/sat/2214.npy,data/SATELLITE/all_data_npy/map/2214.npy
2215,data/SATELLITE/all_data_npy/sat/2215.npy,data/SATELLITE/all_data_npy/map/2215.npy
2216,data/SATELLITE/all_data_npy/sat/2216.npy,data/SATELLITE/all_data_npy/map/2216.npy
2217,data/SATELLITE/all_data_npy/sat/2217.npy,data/SATELLITE/all_data_npy/map/2217.npy
2218,data/SATELLITE/all_data_npy/sat/2218.npy,data/SATELLITE/all_data_npy/map/2218.npy
2219,data/SATELLITE/all_data_npy/sat/2219.npy,data/SATELLITE/all_data_npy/map/2219.npy
2220,data/SATELLITE/all_data_npy/sat/2220.npy,data/SATELLITE/all_data_npy/map/2220.npy
2221,data/SATELLITE/all_data_npy/sat/2221.npy,data/SATELLITE/all_data_npy/map/2221.npy
2222,data/SATELLITE/all_data_npy/sat/2222.npy,data/SATELLITE/all_data_npy/map/2222.npy
2223,data/SATELLITE/all_data_npy/sat/2223.npy,data/SATELLITE/all_data_npy/map/2223.npy
2224,data/SATELLITE/all_data_npy/sat/2224.npy,data/SATELLITE/all_data_npy/map/2224.npy
2225,data/SATELLITE/all_data_npy/sat/2225.npy,data/SATELLITE/all_data_npy/map/2225.npy
2226,data/SATELLITE/all_data_npy/sat/2226.npy,data/SATELLITE/all_data_npy/map/2226.npy
2227,data/SATELLITE/all_data_npy/sat/2227.npy,data/SATELLITE/all_data_npy/map/2227.npy
2228,data/SATELLITE/all_data_npy/sat/2228.npy,data/SATELLITE/all_data_npy/map/2228.npy
2229,data/SATELLITE/all_data_npy/sat/2229.npy,data/SATELLITE/all_data_npy/map/2229.npy
2230,data/SATELLITE/all_data_npy/sat/2230.npy,data/SATELLITE/all_data_npy/map/2230.npy
2231,data/SATELLITE/all_data_npy/sat/2231.npy,data/SATELLITE/all_data_npy/map/2231.npy
2232,data/SATELLITE/all_data_npy/sat/2232.npy,data/SATELLITE/all_data_npy/map/2232.npy
2233,data/SATELLITE/all_data_npy/sat/2233.npy,data/SATELLITE/all_data_npy/map/2233.npy
2234,data/SATELLITE/all_data_npy/sat/2234.npy,data/SATELLITE/all_data_npy/map/2234.npy
2235,data/SATELLITE/all_data_npy/sat/2235.npy,data/SATELLITE/all_data_npy/map/2235.npy
2236,data/SATELLITE/all_data_npy/sat/2236.npy,data/SATELLITE/all_data_npy/map/2236.npy
2237,data/SATELLITE/all_data_npy/sat/2237.npy,data/SATELLITE/all_data_npy/map/2237.npy
2238,data/SATELLITE/all_data_npy/sat/2238.npy,data/SATELLITE/all_data_npy/map/2238.npy
2239,data/SATELLITE/all_data_npy/sat/2239.npy,data/SATELLITE/all_data_npy/map/2239.npy
2240,data/SATELLITE/all_data_npy/sat/2240.npy,data/SATELLITE/all_data_npy/map/2240.npy
2241,data/SATELLITE/all_data_npy/sat/2241.npy,data/SATELLITE/all_data_npy/map/2241.npy
2242,data/SATELLITE/all_data_npy/sat/2242.npy,data/SATELLITE/all_data_npy/map/2242.npy
2243,data/SATELLITE/all_data_npy/sat/2243.npy,data/SATELLITE/all_data_npy/map/2243.npy
2244,data/SATELLITE/all_data_npy/sat/2244.npy,data/SATELLITE/all_data_npy/map/2244.npy
2245,data/SATELLITE/all_data_npy/sat/2245.npy,data/SATELLITE/all_data_npy/map/2245.npy
2246,data/SATELLITE/all_data_npy/sat/2246.npy,data/SATELLITE/all_data_npy/map/2246.npy
2247,data/SATELLITE/all_data_npy/sat/2247.npy,data/SATELLITE/all_data_npy/map/2247.npy
2248,data/SATELLITE/all_data_npy/sat/2248.npy,data/SATELLITE/all_data_npy/map/2248.npy
2249,data/SATELLITE/all_data_npy/sat/2249.npy,data/SATELLITE/all_data_npy/map/2249.npy
2250,data/SATELLITE/all_data_npy/sat/2250.npy,data/SATELLITE/all_data_npy/map/2250.npy
2251,data/SATELLITE/all_data_npy/sat/2251.npy,data/SATELLITE/all_data_npy/map/2251.npy
2252,data/SATELLITE/all_data_npy/sat/2252.npy,data/SATELLITE/all_data_npy/map/2252.npy
2253,data/SATELLITE/all_data_npy/sat/2253.npy,data/SATELLITE/all_data_npy/map/2253.npy
2254,data/SATELLITE/all_data_npy/sat/2254.npy,data/SATELLITE/all_data_npy/map/2254.npy
2255,data/SATELLITE/all_data_npy/sat/2255.npy,data/SATELLITE/all_data_npy/map/2255.npy
2256,data/SATELLITE/all_data_npy/sat/2256.npy,data/SATELLITE/all_data_npy/map/2256.npy
2257,data/SATELLITE/all_data_npy/sat/2257.npy,data/SATELLITE/all_data_npy/map/2257.npy
2258,data/SATELLITE/all_data_npy/sat/2258.npy,data/SATELLITE/all_data_npy/map/2258.npy
2259,data/SATELLITE/all_data_npy/sat/2259.npy,data/SATELLITE/all_data_npy/map/2259.npy
2260,data/SATELLITE/all_data_npy/sat/2260.npy,data/SATELLITE/all_data_npy/map/2260.npy
2261,data/SATELLITE/all_data_npy/sat/2261.npy,data/SATELLITE/all_data_npy/map/2261.npy
2262,data/SATELLITE/all_data_npy/sat/2262.npy,data/SATELLITE/all_data_npy/map/2262.npy
2263,data/SATELLITE/all_data_npy/sat/2263.npy,data/SATELLITE/all_data_npy/map/2263.npy
2264,data/SATELLITE/all_data_npy/sat/2264.npy,data/SATELLITE/all_data_npy/map/2264.npy
2265,data/SATELLITE/all_data_npy/sat/2265.npy,data/SATELLITE/all_data_npy/map/2265.npy
2266,data/SATELLITE/all_data_npy/sat/2266.npy,data/SATELLITE/all_data_npy/map/2266.npy
2267,data/SATELLITE/all_data_npy/sat/2267.npy,data/SATELLITE/all_data_npy/map/2267.npy
2268,data/SATELLITE/all_data_npy/sat/2268.npy,data/SATELLITE/all_data_npy/map/2268.npy
2269,data/SATELLITE/all_data_npy/sat/2269.npy,data/SATELLITE/all_data_npy/map/2269.npy
2270,data/SATELLITE/all_data_npy/sat/2270.npy,data/SATELLITE/all_data_npy/map/2270.npy
2271,data/SATELLITE/all_data_npy/sat/2271.npy,data/SATELLITE/all_data_npy/map/2271.npy
2272,data/SATELLITE/all_data_npy/sat/2272.npy,data/SATELLITE/all_data_npy/map/2272.npy
2273,data/SATELLITE/all_data_npy/sat/2273.npy,data/SATELLITE/all_data_npy/map/2273.npy
2274,data/SATELLITE/all_data_npy/sat/2274.npy,data/SATELLITE/all_data_npy/map/2274.npy
2275,data/SATELLITE/all_data_npy/sat/2275.npy,data/SATELLITE/all_data_npy/map/2275.npy
2276,data/SATELLITE/all_data_npy/sat/2276.npy,data/SATELLITE/all_data_npy/map/2276.npy
2277,data/SATELLITE/all_data_npy/sat/2277.npy,data/SATELLITE/all_data_npy/map/2277.npy
2278,data/SATELLITE/all_data_npy/sat/2278.npy,data/SATELLITE/all_data_npy/map/2278.npy
2279,data/SATELLITE/all_data_npy/sat/2279.npy,data/SATELLITE/all_data_npy/map/2279.npy
2280,data/SATELLITE/all_data_npy/sat/2280.npy,data/SATELLITE/all_data_npy/map/2280.npy
2281,data/SATELLITE/all_data_npy/sat/2281.npy,data/SATELLITE/all_data_npy/map/2281.npy
2282,data/SATELLITE/all_data_npy/sat/2282.npy,data/SATELLITE/all_data_npy/map/2282.npy
2283,data/SATELLITE/all_data_npy/sat/2283.npy,data/SATELLITE/all_data_npy/map/2283.npy
2284,data/SATELLITE/all_data_npy/sat/2284.npy,data/SATELLITE/all_data_npy/map/2284.npy
2285,data/SATELLITE/all_data_npy/sat/2285.npy,data/SATELLITE/all_data_npy/map/2285.npy
2286,data/SATELLITE/all_data_npy/sat/2286.npy,data/SATELLITE/all_data_npy/map/2286.npy
2287,data/SATELLITE/all_data_npy/sat/2287.npy,data/SATELLITE/all_data_npy/map/2287.npy
2288,data/SATELLITE/all_data_npy/sat/2288.npy,data/SATELLITE/all_data_npy/map/2288.npy
2289,data/SATELLITE/all_data_npy/sat/2289.npy,data/SATELLITE/all_data_npy/map/2289.npy
2290,data/SATELLITE/all_data_npy/sat/2290.npy,data/SATELLITE/all_data_npy/map/2290.npy
2291,data/SATELLITE/all_data_npy/sat/2291.npy,data/SATELLITE/all_data_npy/map/2291.npy
2292,data/SATELLITE/all_data_npy/sat/2292.npy,data/SATELLITE/all_data_npy/map/2292.npy
2293,data/SATELLITE/all_data_npy/sat/2293.npy,data/SATELLITE/all_data_npy/map/2293.npy
2294,data/SATELLITE/all_data_npy/sat/2294.npy,data/SATELLITE/all_data_npy/map/2294.npy
2295,data/SATELLITE/all_data_npy/sat/2295.npy,data/SATELLITE/all_data_npy/map/2295.npy
2296,data/SATELLITE/all_data_npy/sat/2296.npy,data/SATELLITE/all_data_npy/map/2296.npy
2297,data/SATELLITE/all_data_npy/sat/2297.npy,data/SATELLITE/all_data_npy/map/2297.npy
2298,data/SATELLITE/all_data_npy/sat/2298.npy,data/SATELLITE/all_data_npy/map/2298.npy
2299,data/SATELLITE/all_data_npy/sat/2299.npy,data/SATELLITE/all_data_npy/map/2299.npy
2300,data/SATELLITE/all_data_npy/sat/2300.npy,data/SATELLITE/all_data_npy/map/2300.npy
2301,data/SATELLITE/all_data_npy/sat/2301.npy,data/SATELLITE/all_data_npy/map/2301.npy
2302,data/SATELLITE/all_data_npy/sat/2302.npy,data/SATELLITE/all_data_npy/map/2302.npy
2303,data/SATELLITE/all_data_npy/sat/2303.npy,data/SATELLITE/all_data_npy/map/2303.npy
2304,data/SATELLITE/all_data_npy/sat/2304.npy,data/SATELLITE/all_data_npy/map/2304.npy
2305,data/SATELLITE/all_data_npy/sat/2305.npy,data/SATELLITE/all_data_npy/map/2305.npy
2306,data/SATELLITE/all_data_npy/sat/2306.npy,data/SATELLITE/all_data_npy/map/2306.npy
2307,data/SATELLITE/all_data_npy/sat/2307.npy,data/SATELLITE/all_data_npy/map/2307.npy
2308,data/SATELLITE/all_data_npy/sat/2308.npy,data/SATELLITE/all_data_npy/map/2308.npy
2309,data/SATELLITE/all_data_npy/sat/2309.npy,data/SATELLITE/all_data_npy/map/2309.npy
2310,data/SATELLITE/all_data_npy/sat/2310.npy,data/SATELLITE/all_data_npy/map/2310.npy
2311,data/SATELLITE/all_data_npy/sat/2311.npy,data/SATELLITE/all_data_npy/map/2311.npy
2312,data/SATELLITE/all_data_npy/sat/2312.npy,data/SATELLITE/all_data_npy/map/2312.npy
2313,data/SATELLITE/all_data_npy/sat/2313.npy,data/SATELLITE/all_data_npy/map/2313.npy
2314,data/SATELLITE/all_data_npy/sat/2314.npy,data/SATELLITE/all_data_npy/map/2314.npy
2315,data/SATELLITE/all_data_npy/sat/2315.npy,data/SATELLITE/all_data_npy/map/2315.npy
2316,data/SATELLITE/all_data_npy/sat/2316.npy,data/SATELLITE/all_data_npy/map/2316.npy
2317,data/SATELLITE/all_data_npy/sat/2317.npy,data/SATELLITE/all_data_npy/map/2317.npy
2318,data/SATELLITE/all_data_npy/sat/2318.npy,data/SATELLITE/all_data_npy/map/2318.npy
2319,data/SATELLITE/all_data_npy/sat/2319.npy,data/SATELLITE/all_data_npy/map/2319.npy
2320,data/SATELLITE/all_data_npy/sat/2320.npy,data/SATELLITE/all_data_npy/map/2320.npy
2321,data/SATELLITE/all_data_npy/sat/2321.npy,data/SATELLITE/all_data_npy/map/2321.npy
2322,data/SATELLITE/all_data_npy/sat/2322.npy,data/SATELLITE/all_data_npy/map/2322.npy
2323,data/SATELLITE/all_data_npy/sat/2323.npy,data/SATELLITE/all_data_npy/map/2323.npy
2324,data/SATELLITE/all_data_npy/sat/2324.npy,data/SATELLITE/all_data_npy/map/2324.npy
2325,data/SATELLITE/all_data_npy/sat/2325.npy,data/SATELLITE/all_data_npy/map/2325.npy
2326,data/SATELLITE/all_data_npy/sat/2326.npy,data/SATELLITE/all_data_npy/map/2326.npy
2327,data/SATELLITE/all_data_npy/sat/2327.npy,data/SATELLITE/all_data_npy/map/2327.npy
2328,data/SATELLITE/all_data_npy/sat/2328.npy,data/SATELLITE/all_data_npy/map/2328.npy
2329,data/SATELLITE/all_data_npy/sat/2329.npy,data/SATELLITE/all_data_npy/map/2329.npy
2330,data/SATELLITE/all_data_npy/sat/2330.npy,data/SATELLITE/all_data_npy/map/2330.npy
2331,data/SATELLITE/all_data_npy/sat/2331.npy,data/SATELLITE/all_data_npy/map/2331.npy
2332,data/SATELLITE/all_data_npy/sat/2332.npy,data/SATELLITE/all_data_npy/map/2332.npy
2333,data/SATELLITE/all_data_npy/sat/2333.npy,data/SATELLITE/all_data_npy/map/2333.npy
2334,data/SATELLITE/all_data_npy/sat/2334.npy,data/SATELLITE/all_data_npy/map/2334.npy
2335,data/SATELLITE/all_data_npy/sat/2335.npy,data/SATELLITE/all_data_npy/map/2335.npy
2336,data/SATELLITE/all_data_npy/sat/2336.npy,data/SATELLITE/all_data_npy/map/2336.npy
2337,data/SATELLITE/all_data_npy/sat/2337.npy,data/SATELLITE/all_data_npy/map/2337.npy
2338,data/SATELLITE/all_data_npy/sat/2338.npy,data/SATELLITE/all_data_npy/map/2338.npy
2339,data/SATELLITE/all_data_npy/sat/2339.npy,data/SATELLITE/all_data_npy/map/2339.npy
2340,data/SATELLITE/all_data_npy/sat/2340.npy,data/SATELLITE/all_data_npy/map/2340.npy
2341,data/SATELLITE/all_data_npy/sat/2341.npy,data/SATELLITE/all_data_npy/map/2341.npy
2342,data/SATELLITE/all_data_npy/sat/2342.npy,data/SATELLITE/all_data_npy/map/2342.npy
2343,data/SATELLITE/all_data_npy/sat/2343.npy,data/SATELLITE/all_data_npy/map/2343.npy
2344,data/SATELLITE/all_data_npy/sat/2344.npy,data/SATELLITE/all_data_npy/map/2344.npy
2345,data/SATELLITE/all_data_npy/sat/2345.npy,data/SATELLITE/all_data_npy/map/2345.npy
2346,data/SATELLITE/all_data_npy/sat/2346.npy,data/SATELLITE/all_data_npy/map/2346.npy
2347,data/SATELLITE/all_data_npy/sat/2347.npy,data/SATELLITE/all_data_npy/map/2347.npy
2348,data/SATELLITE/all_data_npy/sat/2348.npy,data/SATELLITE/all_data_npy/map/2348.npy
2349,data/SATELLITE/all_data_npy/sat/2349.npy,data/SATELLITE/all_data_npy/map/2349.npy
2350,data/SATELLITE/all_data_npy/sat/2350.npy,data/SATELLITE/all_data_npy/map/2350.npy
2351,data/SATELLITE/all_data_npy/sat/2351.npy,data/SATELLITE/all_data_npy/map/2351.npy
2352,data/SATELLITE/all_data_npy/sat/2352.npy,data/SATELLITE/all_data_npy/map/2352.npy
2353,data/SATELLITE/all_data_npy/sat/2353.npy,data/SATELLITE/all_data_npy/map/2353.npy
2354,data/SATELLITE/all_data_npy/sat/2354.npy,data/SATELLITE/all_data_npy/map/2354.npy
2355,data/SATELLITE/all_data_npy/sat/2355.npy,data/SATELLITE/all_data_npy/map/2355.npy
2356,data/SATELLITE/all_data_npy/sat/2356.npy,data/SATELLITE/all_data_npy/map/2356.npy
2357,data/SATELLITE/all_data_npy/sat/2357.npy,data/SATELLITE/all_data_npy/map/2357.npy
2358,data/SATELLITE/all_data_npy/sat/2358.npy,data/SATELLITE/all_data_npy/map/2358.npy
2359,data/SATELLITE/all_data_npy/sat/2359.npy,data/SATELLITE/all_data_npy/map/2359.npy
2360,data/SATELLITE/all_data_npy/sat/2360.npy,data/SATELLITE/all_data_npy/map/2360.npy
2361,data/SATELLITE/all_data_npy/sat/2361.npy,data/SATELLITE/all_data_npy/map/2361.npy
2362,data/SATELLITE/all_data_npy/sat/2362.npy,data/SATELLITE/all_data_npy/map/2362.npy
2363,data/SATELLITE/all_data_npy/sat/2363.npy,data/SATELLITE/all_data_npy/map/2363.npy
2364,data/SATELLITE/all_data_npy/sat/2364.npy,data/SATELLITE/all_data_npy/map/2364.npy
2365,data/SATELLITE/all_data_npy/sat/2365.npy,data/SATELLITE/all_data_npy/map/2365.npy
2366,data/SATELLITE/all_data_npy/sat/2366.npy,data/SATELLITE/all_data_npy/map/2366.npy
2367,data/SATELLITE/all_data_npy/sat/2367.npy,data/SATELLITE/all_data_npy/map/2367.npy
2368,data/SATELLITE/all_data_npy/sat/2368.npy,data/SATELLITE/all_data_npy/map/2368.npy
2369,data/SATELLITE/all_data_npy/sat/2369.npy,data/SATELLITE/all_data_npy/map/2369.npy
2370,data/SATELLITE/all_data_npy/sat/2370.npy,data/SATELLITE/all_data_npy/map/2370.npy
2371,data/SATELLITE/all_data_npy/sat/2371.npy,data/SATELLITE/all_data_npy/map/2371.npy
2372,data/SATELLITE/all_data_npy/sat/2372.npy,data/SATELLITE/all_data_npy/map/2372.npy
2373,data/SATELLITE/all_data_npy/sat/2373.npy,data/SATELLITE/all_data_npy/map/2373.npy
2374,data/SATELLITE/all_data_npy/sat/2374.npy,data/SATELLITE/all_data_npy/map/2374.npy
2375,data/SATELLITE/all_data_npy/sat/2375.npy,data/SATELLITE/all_data_npy/map/2375.npy
2376,data/SATELLITE/all_data_npy/sat/2376.npy,data/SATELLITE/all_data_npy/map/2376.npy
2377,data/SATELLITE/all_data_npy/sat/2377.npy,data/SATELLITE/all_data_npy/map/2377.npy
2378,data/SATELLITE/all_data_npy/sat/2378.npy,data/SATELLITE/all_data_npy/map/2378.npy
2379,data/SATELLITE/all_data_npy/sat/2379.npy,data/SATELLITE/all_data_npy/map/2379.npy
2380,data/SATELLITE/all_data_npy/sat/2380.npy,data/SATELLITE/all_data_npy/map/2380.npy
2381,data/SATELLITE/all_data_npy/sat/2381.npy,data/SATELLITE/all_data_npy/map/2381.npy
2382,data/SATELLITE/all_data_npy/sat/2382.npy,data/SATELLITE/all_data_npy/map/2382.npy
2383,data/SATELLITE/all_data_npy/sat/2383.npy,data/SATELLITE/all_data_npy/map/2383.npy
2384,data/SATELLITE/all_data_npy/sat/2384.npy,data/SATELLITE/all_data_npy/map/2384.npy
2385,data/SATELLITE/all_data_npy/sat/2385.npy,data/SATELLITE/all_data_npy/map/2385.npy
2386,data/SATELLITE/all_data_npy/sat/2386.npy,data/SATELLITE/all_data_npy/map/2386.npy
2387,data/SATELLITE/all_data_npy/sat/2387.npy,data/SATELLITE/all_data_npy/map/2387.npy
2388,data/SATELLITE/all_data_npy/sat/2388.npy,data/SATELLITE/all_data_npy/map/2388.npy
2389,data/SATELLITE/all_data_npy/sat/2389.npy,data/SATELLITE/all_data_npy/map/2389.npy
2390,data/SATELLITE/all_data_npy/sat/2390.npy,data/SATELLITE/all_data_npy/map/2390.npy
2391,data/SATELLITE/all_data_npy/sat/2391.npy,data/SATELLITE/all_data_npy/map/2391.npy
2392,data/SATELLITE/all_data_npy/sat/2392.npy,data/SATELLITE/all_data_npy/map/2392.npy
2393,data/SATELLITE/all_data_npy/sat/2393.npy,data/SATELLITE/all_data_npy/map/2393.npy
2394,data/SATELLITE/all_data_npy/sat/2394.npy,data/SATELLITE/all_data_npy/map/2394.npy
2395,data/SATELLITE/all_data_npy/sat/2395.npy,data/SATELLITE/all_data_npy/map/2395.npy
2396,data/SATELLITE/all_data_npy/sat/2396.npy,data/SATELLITE/all_data_npy/map/2396.npy
2397,data/SATELLITE/all_data_npy/sat/2397.npy,data/SATELLITE/all_data_npy/map/2397.npy
2398,data/SATELLITE/all_data_npy/sat/2398.npy,data/SATELLITE/all_data_npy/map/2398.npy
2399,data/SATELLITE/all_data_npy/sat/2399.npy,data/SATELLITE/all_data_npy/map/2399.npy
2400,data/SATELLITE/all_data_npy/sat/2400.npy,data/SATELLITE/all_data_npy/map/2400.npy
2401,data/SATELLITE/all_data_npy/sat/2401.npy,data/SATELLITE/all_data_npy/map/2401.npy
2402,data/SATELLITE/all_data_npy/sat/2402.npy,data/SATELLITE/all_data_npy/map/2402.npy
2403,data/SATELLITE/all_data_npy/sat/2403.npy,data/SATELLITE/all_data_npy/map/2403.npy
